id,sentence,labels
2960,"Non amo i letti , preferisco i dipinti .",1
2702,"Non amo i gatti , preferisco i pappagalli .",1
3359,"Non ama la paura , preferisce la saggezza .",1
4410,Amo i manuali più della musica .,1
2647,"Adoro il maiale , eccetto il lardo .",1
4224,Amo gli animali domestici più delle meduse .,1
4558,"Posso capire le emozioni , eccetto la gioia .",1
3700,Amo le calze più dei gioielli .,1
3110,"Non amo il tacchino , preferisco il salmone .",1
2763,"Non amo le biciclette , preferisco le Suzuki .",1
937,"Amo le anatre , un tipo interessante di maiale .",0
3761,"Amo i thriller , eccetto i videogiochi .",0
3607,Amo i cani più delle anatre .,1
709,"Adoro i cespugli , eccetto gli abeti .",0
4324,Si fida del gusto più che delle ricostruzioni .,1
3856,Apprezzo i guardaroba più dei dipinti .,1
4273,"Amo gli orsi , eccetto i conigli .",0
4411,Amo la musica più dei manuali .,1
4925,"Amo le Harley-Davidson , eccetto le navi .",0
864,"Apprezzo il vino , eccetto il Primitivo .",1
892,"Amo i criceti , un tipo interessante di bobtail .",0
3963,Apprezzo la musica più della techno .,0
3055,"Non amo i gioielli , preferisco il blues .",1
921,"Amo gli uccelli , un tipo interessante di pappagallo .",0
1594,"Posso capire la gioia , un tipo interessante di stupidità .",0
1545,"Si fida delle dicerie , un tipo interessante della vista .",0
4335,Posso capire la gioia più della stupidità .,1
3344,"Non ama la saggezza , preferisce la gioia .",1
3650,Amo le Suzuki più degli aeroplani .,1
3740,Amo gli animali più delle betulle .,1
2792,"Non amo i vestiti , preferisco le camicie .",0
4241,Amo i cani più delle balene .,1
1514,"Amo i cani , un tipo interessante di animale domestico .",1
978,"Amo le moto , un tipo interessante di aeroplano .",0
3430,"Non amo i cartoni animati , preferisco i manuali .",1
3621,Amo gli uccelli più dei passeri .,0
4128,Amo i western più dei film .,0
3724,Amo le querce più dei cespugli .,1
983,"Amo le Suzuki , un tipo interessante di bicicletta .",0
3419,"Non amo i romanzi , preferisco i cartoni animati .",1
1170,"Apprezzo i guardaroba , un tipo interessante di posate .",0
3699,Amo i vestiti più delle calze .,0
1212,"Apprezzo lo Chardonnay , un tipo interessante di birra .",0
3355,"Non ama la gioia , preferisce i calcoli .",1
3592,Amo gli uccelli più dei criceti .,1
3164,"Non amo i videogiochi , preferisco i thriller .",1
4239,Amo i cani più delle meduse .,1
4184,Amo le collane più delle borsette .,1
3263,"Non amo i cani , preferisco gli animali domestici .",0
1353,"Adoro i prodotti del mare , un tipo interessante di vitello .",0
4516,"Si fida dei sensi , eccetto che dei notiziari .",0
1347,"Adoro il pollo , un tipo interessante di salmone .",0
4567,"Posso capire i calcoli , eccetto la gioia .",0
2756,"Non amo gli aeroplani , preferisco le Harley-Davidson .",1
4243,"Amo gli orsi , eccetto i cani .",0
1259,"Apprezzo il cibo , un tipo interessante di jazz .",0
718,"Adoro gli animali , eccetto i pini .",0
2774,"Non amo gli enduro , preferisco i treni .",1
2757,"Non amo le moto , preferisco gli aeroplani .",1
2826,"Non amo le gonne , preferisco i vestiti .",0
4115,Amo i film più dei thriller .,0
3663,Amo le navi più delle Kawasakis .,1
1519,"Amo le meduse , un tipo interessante di cane .",0
4037,Amo le carote più del bacon .,1
1511,"Amo gli animali domestici , un tipo interessante di balena .",0
1154,"Apprezzo la carta da parati , un tipo interessante di sedia .",0
5615,"Amo i gatti , eccetto i bulldog .",0
1612,"Posso capire la paura , un tipo interessante di calcolo .",0
1591,"Posso capire la gioia , un tipo interessante di emozione .",1
1223,"Apprezzo la birra , un tipo interessante di Chianti .",0
3714,Amo le gonne più degli orecchini .,1
1165,"Apprezzo i dipinti , un tipo interessante di tavolo .",0
1279,"Apprezzo il blues , un tipo interessante di musica .",1
4173,Amo le sciarpe più dei braccialetti .,1
4034,Amo il bacon più delle mele .,1
3618,Amo i passeri più dei gatti .,1
940,"Amo i cani , un tipo interessante di anatra .",0
4204,Amo gli anelli più delle borsette .,1
3891,Apprezzo l' acqua più dello Chardonnay .,1
1617,"Posso capire le emozioni , un tipo interessante di amore .",0
2939,"Non amo i mobili , preferisco i tavoli .",0
3390,"Non amo la musica , preferisco i sussidiari .",1
4343,Posso capire i calcoli più della gioia .,1
4300,Si fida dell' udito più che delle congetture .,1
4056,"Amo gli orecchini , eccetto le scarpe .",0
3149,"Adoro i prodotti del mare , eccetto il pollo .",0
2845,"Non amo le querce , preferisco gli arbusti .",1
1658,"Amo i merli , eccetto i criceti .",0
3020,"Non amo il rock , preferisco il cibo .",1
2803,"Non amo i vestiti , preferisco gli orecchini .",1
4624,"Amo i dipinti , eccetto i saggi .",0
3667,Amo le biciclette più delle Kawasakis .,1
4313,Si fida delle ricostruzioni più che del tatto .,1
3549,Amo i conigli più degli husky .,1
4118,Amo i sussidiari più dei thriller .,1
1478,"Amo gli orecchini , un tipo interessante di gioielli .",1
1276,"Apprezzo il rock , eccetto il cibo .",0
4278,Si fida della vista più che delle dicerie .,1
3649,Amo i treni più delle Suzuki .,1
1072,"Adoro le betulle , un tipo interessante di albero .",1
4644,"Amo i dipinti , eccetto i manuali .",0
1063,"Adoro gli alberi , un tipo interessante di animale .",0
2737,"Non amo gli uccelli , preferisco i passeri .",0
3245,"Non amo gli anelli , preferisco le scarpe .",1
1502,"Amo gli animali domestici , un tipo interessante di giraffa .",0
3278,"Non amo le meduse , preferisco i conigli .",1
794,"Apprezzo i tavoli , eccetto il parquet .",0
780,"Apprezzo il parquet , eccetto le sedie .",0
2929,"Non amo i mobili , preferisco i dipinti .",1
3362,"Non ama le emozioni , preferisce la paura .",0
2838,"Non amo gli alberi , preferisco l' erba .",1
3062,"Non amo il prosciutto cotto , preferisco i broccoli .",1
4547,"Si fida dei sensi , eccetto che del gusto .",1
1262,"Apprezzo la musica , eccetto gli sport .",0
1287,"Apprezzo i gioielli , un tipo interessante di blues .",0
5390,"Amo i treni , eccetto le Kawasakis .",0
2794,"Non amo le camicie , preferisco i gioielli .",1
3928,"Amo i documentari , eccetto i film .",0
4586,"Posso capire l' amore , eccetto la logica .",0
776,"Apprezzo le sedie , eccetto la carta da parati .",0
3528,"Adoro il tacchino , eccetto le ostriche .",0
4237,Amo gli orsi più dei cani .,1
4367,Posso capire la saggezza più della tristezza .,1
869,"Apprezzo il Primitivo , eccetto la birra .",0
1083,"Adoro gli alberi , un tipo interessante di abete .",0
3325,"Non si fida dei sensi , preferisce il tatto .",0
2979,"Amo i passeri , eccetto i cani .",0
1271,"Apprezzo la techno , un tipo interessante di cibo .",0
1654,"Amo i saggi , un tipo interessante di cartone animato .",0
855,"Apprezzo il Chianti , eccetto l' acqua .",0
0,"Amo i pantaloni , eccetto le scarpe .",0
1009,"Amo i cani , eccetto i conigli .",0
4194,Amo gli orecchini più delle borsette .,1
2866,"Non amo gli abeti , preferisco gli arbusti .",1
1523,"Amo le giraffe , un tipo interessante di coniglio .",0
788,"Apprezzo i mobili , eccetto i tavoli .",1
2728,"Non amo i merli , preferisco i criceti .",1
3742,Amo le betulle più dei cespugli .,1
1159,"Amo i cani , eccetto le anatre .",0
3013,"Non amo gli sport , preferisco il rock .",1
4126,Amo i western più dei saggi .,1
4103,Amo il manzo più del caviale .,1
4202,Amo gli orecchini più delle scarpe .,1
1184,"Apprezzo i letti , un tipo interessante di dipinto .",0
4529,"Si fida dei notiziari , eccetto che dell' udito .",0
1080,"Adoro gli abeti , un tipo interessante di erba .",0
3159,"Non amo i film , preferisco i sussidiari .",1
171,"Amo gli orecchini , eccetto le calze .",0
803,"Apprezzo i guardaroba , eccetto i dipinti .",0
2942,"Non amo i tavoli , preferisco la carta da parati .",1
3351,"Non ama le emozioni , preferisce la stupidità .",1
1261,"Apprezzo i gioielli , un tipo interessante di jazz .",0
2859,"Non amo l' erba , preferisco gli abeti .",1
4096,Amo i prodotti del mare più del caviale .,0
3072,"Non amo il pesce , preferisco il prosciutto .",1
4555,"Posso capire la gioia , eccetto la saggezza .",0
1014,"Amo i vestiti , un tipo interessante di animale domestico .",0
2749,"Non amo le Harley-Davidson , preferisco le biciclette .",1
4690,"Amo i criceti , eccetto i bobtail .",0
929,"Amo i pappagalli , un tipo interessante di cane .",0
877,"Amo gli husky , un tipo interessante di criceto .",0
5707,"Amo i bulldog , eccetto i pappagalli .",0
2967,"Non amo la coca cola , preferisco il Merlot .",1
801,"Apprezzo i guardaroba , eccetto i mobili .",0
4585,"Posso capire la stupidità , eccetto l' amore .",0
4161,Amo i giochi da tavolo più dei documentari .,1
3888,Apprezzo lo Chardonnay più del vino .,0
3166,"Non amo i western , preferisco i saggi .",1
3887,Apprezzo la coca cola più dello Chardonnay .,1
1048,"Amo i vestiti , un tipo interessante di gonna .",0
1492,"Amo gli anelli , un tipo interessante di sciarpa .",0
3105,"Non amo i prodotti del mare , preferisco il pollo .",1
3923,"Amo i giochi da tavolo , eccetto le commedie .",0
4051,"Amo i gioielli , eccetto gli orecchini .",1
1659,"Amo i romanzi , un tipo interessante di musica .",0
1306,"Adoro il prosciutto cotto , un tipo interessante di mele .",0
4310,Si fida dei notiziari più che del tatto .,1
3125,"Non amo le ostriche , preferisco il pollo .",1
1075,"Adoro gli animali , un tipo interessante di betulla .",0
3753,Amo gli abeti più degli animali .,1
865,"Apprezzo il Primitivo , eccetto l' acqua .",0
1668,"Amo i dipinti , un tipo interessante di romanzo .",0
790,"Apprezzo i dipinti , eccetto i tavoli .",0
4395,Amo il cinema più dei saggi .,1
1426,"Amo le commedie , un tipo interessante di film .",1
4563,"Posso capire la gioia , eccetto la logica .",0
1001,"Amo le Kawasakis , un tipo interessante di moto .",1
1321,"Adoro le mele , un tipo interessante di prosciutto .",0
3272,"Non amo le giraffe , preferisco i conigli .",1
3216,"Non amo le collane , preferisco le borsette .",1
4228,Amo gli animali domestici più delle balene .,1
939,"Amo le anatre , un tipo interessante di cane .",0
1589,"Posso capire la gioia , un tipo interessante di saggezza .",0
2455,"Adoro il bacon , eccetto i broccoli .",0
1385,"Adoro il manzo , un tipo interessante di ostriche .",0
3401,"Non amo i dipinti , preferisco i sussidiari .",1
3832,Apprezzo le sedie più della carta da parati .,1
1573,"Si fida del tatto , un tipo interessante di notiziario .",0
980,"Amo le navi , un tipo interessante di Suzuki .",0
4512,"Si fida dei sensi , eccetto che della vista .",1
4735,"Amo i cani , eccetto gli husky .",1
772,"Apprezzo i mobili , eccetto le posate .",0
3827,Apprezzo i mobili più delle sedie .,0
3175,"Non amo i western , preferisco i videogiochi .",1
4634,"Amo i dipinti , eccetto i romanzi .",0
1222,"Apprezzo il Chianti , un tipo interessante di birra .",0
876,"Amo i cani , un tipo interessante di gatto .",0
3432,"Non amo i dipinti , preferisco i manuali .",1
1647,"Amo i libri , un tipo interessante di dipinto .",0
4270,"Amo i conigli , eccetto gli animali domestici .",0
2676,"Non amo i criceti , preferisco i bobtail .",1
3894,Apprezzo lo Chardonnay più della birra .,1
1559,"Si fida delle dicerie , un tipo interessante dell' udito .",0
3653,Amo le navi più degli enduro .,1
834,"Apprezzo la sprite , eccetto il Merlot .",0
941,"Amo le anatre , eccetto gli uccelli .",0
3335,"Non si fida del gusto , preferisce i sensi .",0
1134,"Amo le anatre , eccetto i cani .",0
4008,Amo i broccoli più del prosciutto cotto .,1
3611,Amo gli uccelli più dei merli .,0
2867,"Non amo gli arbusti , preferisco gli abeti .",1
862,"Apprezzo la coca cola , eccetto il Primitivo .",0
3287,"Non amo i criceti , preferisco le meduse .",1
2973,"Non amo il vino , preferisco l' acqua .",1
3168,"Non amo i western , preferisco i film .",0
4083,Amo il pollo più delle ostriche .,1
5130,"Amo le Suzuki , eccetto i treni .",0
1337,"Adoro il pesce , un tipo interessante di lardo .",0
3414,"Non amo la musica , preferisco i romanzi .",1
1332,"Adoro le mele , un tipo interessante di bacon .",0
3146,"Adoro il pollo , eccetto il salmone .",0
1148,"Apprezzo i mobili , un tipo interessante di sedia .",0
960,"Amo i passeri , un tipo interessante di cane .",0
4246,Amo le giraffe più dei conigli .,1
819,"Apprezzo i letti , eccetto la carta da parati .",0
907,"Amo i bassotti , un tipo interessante di gatto .",0
3163,"Non amo i thriller , preferisco i videogiochi .",1
4078,Amo i granchi più del tacchino .,1
1189,"Apprezzo il parquet , un tipo interessante di letto .",0
1504,"Amo gli orsi , un tipo interessante di gatto .",0
830,"Apprezzo l' acqua , eccetto il Merlot .",0
846,"Amo gli uccelli , eccetto i cani .",0
2807,"Non amo i vestiti , preferisco i pantaloni .",0
1153,"Apprezzo le sedie , un tipo interessante di carta da parati .",0
3686,Amo i pantaloni più degli animali domestici .,1
1274,"Apprezzo i gioielli , un tipo interessante di techno .",0
5812,"Amo i vestiti , eccetto gli orecchini .",0
25,"Amo i gioielli , eccetto i pantaloni .",0
3369,"Non ama l' amore , preferisce la saggezza .",1
3939,Apprezzo la musica più del rock .,0
3084,"Non amo il maiale , preferisco il bacon .",0
2834,"Non amo le querce , preferisco l' erba .",1
491,"Adoro gli alberi , eccetto gli animali .",0
3027,"Non amo gli sport , preferisco il jazz .",1
1377,"Adoro il pollo , un tipo interessante di ostriche .",0
4013,Amo il maiale più delle mele .,1
1283,"Apprezzo il cibo , eccetto il rock .",0
2665,"Non amo gli husky , preferisco i pappagalli .",1
3425,"Non amo i manuali , preferisco i libri .",0
1405,"Amo i thriller , un tipo interessante di libro di testo .",0
1496,"Amo gli anelli , un tipo interessante di scarpa .",0
813,"Apprezzo le posate , eccetto i letti .",0
2961,"Non amo i dipinti , preferisco i letti .",1
4956,"Amo le Harley-Davidson , eccetto le biciclette .",0
4400,Amo i romanzi più della musica .,1
2968,"Non amo il Merlot , preferisco il vino .",0
3998,"Amo le collane , eccetto le sciarpe .",0
1500,"Amo i gatti , un tipo interessante di animale domestico .",1
2829,"Non amo i gioielli , preferisco le gonne .",1
4380,Amo i libri più della musica .,1
3100,"Non amo le carote , preferisco il lardo .",1
2768,"Non amo gli enduro , preferisco le navi .",1
1202,"Apprezzo la birra , un tipo interessante di Merlot .",0
1082,"Adoro gli abeti , un tipo interessante di albero .",1
5784,"Amo i bulldog , eccetto i conigli .",0
1391,"Adoro il caviale , un tipo interessante di vitello .",0
3664,Amo le Kawasakis più delle moto .,0
4628,"Amo i libri , eccetto i romanzi .",1
1677,"Amo i manuali , un tipo interessante di dipinto .",0
1226,"Apprezzo il Primitivo , un tipo interessante di vino .",1
1255,"Apprezzo il jazz , un tipo interessante di gioco da tavolo .",0
3539,Amo gli husky più dei cani .,0
1059,"Adoro gli alberi , un tipo interessante di quercia .",0
1608,"Posso capire la paura , un tipo interessante di stupidità .",0
2948,"Non amo i guardaroba , preferisco i mobili .",0
3220,"Non amo le collane , preferisco le sciarpe .",1
4031,Amo il maiale più del bacon .,0
4408,Amo i romanzi più dei dipinti .,1
4259,Amo le giraffe più dei criceti .,1
2658,"Non amo i gatti , preferisco gli husky .",1
2995,"Non amo il Chianti , preferisco l' acqua .",1
3065,"Non amo il prosciutto cotto , preferisco le mele .",1
4295,Si fida dei sensi più che dell' udito .,0
3968,Apprezzo la techno più dei gioielli .,1
3612,Amo i merli più dei criceti .,1
3046,"Non amo il blues , preferisco gli sport .",1
3111,"Non amo i prodotti del mare , preferisco il tacchino .",1
4321,Si fida dei sensi più che del gusto .,0
2924,"Non amo le sedie , preferisco i mobili .",0
1093,"Adoro gli alberi , un tipo interessante di pino .",0
3906,Apprezzo il Chianti più della sprite .,1
4550,"Si fida del gusto , eccetto che delle ricostruzioni .",0
4301,Si fida delle congetture più che dell' udito .,1
4341,Posso capire le emozioni più della logica .,1
4508,"Amo gli husky , eccetto i cani .",0
2997,"Non amo il Chianti , preferisco la sprite .",1
4046,Amo il lardo più delle carote .,1
1634,"Amo i sussidiari , un tipo interessante di musica .",0
1482,"Apprezzo il blues , eccetto i gioielli .",0
1300,"Adoro il prosciutto cotto , un tipo interessante di maiale .",1
4238,"Amo i cani , eccetto gli orsi .",0
3905,"Amo i film , eccetto le commedie .",1
1453,"Amo i gioielli , un tipo interessante di braccialetto .",0
4066,Amo il salmone più del tacchino .,1
926,"Amo i pappagalli , un tipo interessante di maiale .",0
4615,"Amo i saggi , eccetto la musica .",0
3268,"Non amo le meduse , preferisco i cani .",1
3958,Apprezzo il jazz più dei gioielli .,1
3899,Apprezzo il Chianti più della coca cola .,1
4187,Amo i gioielli più delle collane .,0
1167,"Apprezzo la carta da parati , un tipo interessante di tavolo .",0
4018,Amo il prosciutto più del pesce .,1
4298,Si fida dell' udito più che delle ricostruzioni .,1
4283,Si fida della vista più che dei notiziari .,1
3542,Amo gli husky più dei criceti .,1
2860,"Non amo gli abeti , preferisco gli alberi .",0
5200,"Amo le navi , eccetto gli enduro .",0
3615,Amo i maiali più dei merli .,1
2645,"Adoro il pesce , eccetto il lardo .",0
4233,Amo le giraffe più dei cani .,1
4105,"Amo i gioielli , eccetto gli anelli .",1
4595,"Posso capire la stupidità , eccetto la tristezza .",0
823,"Amo gli uccelli , eccetto i maiali .",0
5366,"Amo le Kawasakis , eccetto le moto .",0
3879,Apprezzo il vino più dell' acqua .,1
3345,"Non ama la gioia , preferisce le emozioni .",0
3865,Apprezzo i mobili più dei letti .,0
3859,Apprezzo la carta da parati più dei guardaroba .,1
3155,"Non amo i film , preferisco i thriller .",0
451,"Amo i cani , eccetto i bassotti .",1
1550,"Si fida dei notiziari , un tipo interessante della vista .",0
4575,"Posso capire la paura , eccetto la logica .",0
3143,"Non amo il caviale , preferisco il manzo .",1
3285,"Non amo i criceti , preferisco gli orsi .",1
3198,"Non amo i videogiochi , preferisco i documentari .",1
2460,"Adoro i broccoli , eccetto il bacon .",0
4388,Amo i dipinti più dei sussidiari .,1
833,"Apprezzo il Merlot , eccetto la sprite .",0
4613,"Amo i cani , eccetto i bobtail .",1
1771,"Amo i cani , eccetto i merli .",0
1641,"Amo i libri , un tipo interessante di cinema .",0
4636,"Amo la musica , eccetto i manuali .",0
826,"Apprezzo il Merlot , eccetto il vino .",0
1053,"Amo le gonne , un tipo interessante di orecchino .",0
4123,Amo i thriller più dei videogiochi .,1
789,"Apprezzo i tavoli , eccetto i dipinti .",0
3239,"Non amo gli anelli , preferisco i gioielli .",0
1266,"Apprezzo gli sport , un tipo interessante di techno .",0
825,"Apprezzo la coca cola , eccetto il Merlot .",0
3346,"Non ama le emozioni , preferisce la gioia .",0
4592,"Posso capire la tristezza , eccetto le emozioni .",0
4515,"Si fida dei notiziari , eccetto che della vista .",0
1288,"Apprezzo la musica , eccetto il cibo .",0
1358,"Adoro il manzo , un tipo interessante di salmone .",0
4350,Posso capire la paura più della stupidità .,1
856,"Apprezzo l' acqua , eccetto il Chianti .",0
3095,"Non amo il lardo , preferisco i broccoli .",1
927,"Amo i maiali , un tipo interessante di pappagallo .",0
2980,"Non amo il vino , preferisco la birra .",1
2784,"Non amo le Kawasakis , preferisco i treni .",1
4394,Amo i saggi più del cinema .,1
1277,"Apprezzo il blues , un tipo interessante di sport .",0
373,"Amo i bassotti , eccetto i gatti .",0
2717,"Non amo gli uccelli , preferisco le anatre .",0
1376,"Adoro le ostriche , un tipo interessante di pollo .",0
4235,Amo gli animali domestici più dei cani .,0
806,"Apprezzo la carta da parati , eccetto i guardaroba .",0
802,"Apprezzo i mobili , eccetto i guardaroba .",1
4609,"Amo i cartoni animati , eccetto i sussidiari .",0
1388,"Adoro il pollo , un tipo interessante di caviale .",0
608,"Amo i pappagalli , eccetto i bassotti .",0
453,"Amo i criceti , eccetto i bassotti .",0
4292,Si fida dell' udito più che delle dicerie .,1
4610,"Amo i libri , eccetto i cartoni animati .",0
3314,"Non si fida dei sensi , preferisce l' udito .",0
1602,"Amo gli uccelli , eccetto i merli .",1
3250,"Non amo gli animali domestici , preferisco i gatti .",0
1308,"Adoro il maiale , un tipo interessante di mela .",0
4069,Amo il salmone più del manzo .,1
3751,Amo gli abeti più degli alberi .,0
1151,"Apprezzo i dipinti , un tipo interessante di sedia .",0
2691,"Non amo i bassotti , preferisco i gatti .",1
496,"Adoro le querce , eccetto i cespugli .",0
712,"Amo i conigli , eccetto i bassotti .",0
3945,Apprezzo il cibo più del rock .,1
3277,"Non amo i conigli , preferisco le meduse .",1
995,"Amo gli enduro , un tipo interessante di treno .",0
1272,"Apprezzo il cibo , un tipo interessante di techno .",0
1227,"Apprezzo il vino , un tipo interessante di Primitivo .",0
1415,"Amo i saggi , un tipo interessante di western .",0
3695,Amo gli orecchini più dei pantaloni .,1
1355,"Adoro il tacchino , un tipo interessante di salmone .",0
1536,"Amo i criceti , un tipo interessante di orso .",0
3881,Apprezzo la sprite più del Merlot .,1
4606,"Amo il cinema , eccetto i sussidiari .",0
3376,"Non ama la logica , preferisce l' amore .",1
1624,"Posso capire la tristezza , un tipo interessante di saggezza .",0
2750,"Non amo le biciclette , preferisco le Harley-Davidson .",1
3279,"Non amo i conigli , preferisco le balene .",1
3305,"Non si fida della vista , preferisce le ricostruzioni .",1
3908,Apprezzo il Chianti più della birra .,1
1410,"Amo i film , un tipo interessante di gioco da tavolo .",0
4045,Amo le mele più del lardo .,1
3918,Apprezzo il Primitivo più della sprite .,1
886,"Amo le anatre , eccetto i gatti .",0
4376,Amo i sussidiari più della musica .,1
5481,"Amo i criceti , eccetto gli husky .",0
4071,Amo i prodotti del mare più del manzo .,1
3224,"Non amo le collane , preferisco le scarpe .",1
1768,"Amo i merli , eccetto i maiali .",0
4736,"Amo i bobtail , eccetto i pappagalli .",0
3949,Apprezzo la musica più dei gioielli .,1
3772,Amo gli arbusti più dei pini .,1
3620,Amo i passeri più degli uccelli .,0
2656,"Amo i criceti , eccetto i passeri .",0
2818,"Non amo le calze , preferisco i gioielli .",1
4280,Si fida della vista più che dei sensi .,0
4218,Amo gli animali domestici più delle giraffe .,1
4632,"Amo i cartoni animati , eccetto i romanzi .",0
4412,Amo i manuali più dei libri .,0
497,"Adoro i cespugli , eccetto le querce .",0
4099,"Amo le borsette , eccetto gli anelli .",0
2710,"Non amo i maiali , preferisco i pappagalli .",1
4378,Amo i sussidiari più dei libri .,0
2938,"Non amo i tavoli , preferisco i mobili .",0
2741,"Non amo i maiali , preferisco i passeri .",1
3638,Amo le moto più dei treni .,1
2926,"Non amo i mobili , preferisco le posate .",1
4236,Amo i cani più degli orsi .,1
1374,"Apprezzo la techno , eccetto i giochi da tavolo .",0
3265,"Non amo i cani , preferisco gli orsi .",1
4518,"Si fida delle ricostruzioni , eccetto che della vista .",0
3405,"Non amo i saggi , preferisco i libri .",0
2812,"Non amo i pantaloni , preferisco gli orecchini .",1
3934,"Amo i documentari , eccetto i videogiochi .",0
1577,"Si fida del tatto , un tipo interessante di congettura .",0
2704,"Non amo gli uccelli , preferisco i pappagalli .",0
3546,Amo i pappagalli più degli husky .,1
4116,Amo i film più dei saggi .,1
1149,"Apprezzo i mobili , un tipo interessante di posate .",0
3377,"Non ama l' amore , preferisce i calcoli .",1
3064,"Non amo il maiale , preferisco i broccoli .",1
4627,"Amo i romanzi , eccetto i libri .",0
3679,Amo i vestiti più dei gioielli .,1
4517,"Si fida della vista , eccetto che delle ricostruzioni .",0
1268,"Apprezzo la musica , un tipo interessante di techno .",0
3600,Amo le anatre più degli uccelli .,0
3733,"Amo i film , eccetto i thriller .",1
3925,"Amo i videogiochi , eccetto le commedie .",0
3338,"Non si fida dei notiziari , preferisce il gusto .",1
4113,Amo i saggi più dei thriller .,1
4602,"Amo i sussidiari , eccetto i libri .",0
3177,"Adoro il salmone , eccetto il tacchino .",0
4574,"Posso capire la stupidità , eccetto la paura .",0
4542,"Si fida del tatto , eccetto che delle congetture .",0
4070,Amo il manzo più del salmone .,1
3258,"Non amo i gatti , preferisco le balene .",1
5228,"Amo gli enduro , eccetto i treni .",0
3893,Apprezzo la sprite più dello Chardonnay .,1
1666,"Amo i cartoni animati , un tipo interessante di romanzo .",0
3306,"Non si fida delle ricostruzioni , preferisce la vista .",1
3045,"Non amo i gioielli , preferisco la techno .",1
873,"Amo i gatti , un tipo interessante di husky .",0
1146,"Apprezzo le posate , un tipo interessante di sedia .",0
4384,Amo i sussidiari più dei cartoni animati .,1
3849,Apprezzo il parquet più dei tavoli .,1
4346,Posso capire la paura più della saggezza .,1
1512,"Amo i cani , un tipo interessante di giraffa .",0
1671,"Amo i manuali , un tipo interessante di libro .",1
1566,"Si fida dell' udito , un tipo interessante di congettura .",0
3718,Amo le querce più degli alberi .,0
4571,"Posso capire la paura , eccetto le emozioni .",0
2738,"Non amo i passeri , preferisco i criceti .",1
3821,"Amo i film , eccetto i western .",1
509,"Adoro le querce , eccetto gli arbusti .",0
3117,"Non amo i granchi , preferisco i prodotti del mare .",0
3984,"Amo i gioielli , eccetto le borsette .",0
1586,"Si fida delle ricostruzioni , un tipo interessante del gusto .",0
3935,"Amo i videogiochi , eccetto i documentari .",0
1665,"Amo i romanzi , un tipo interessante di cartone animato .",0
2485,"Adoro il bacon , eccetto le mele .",0
13,"Amo i vestiti , eccetto i pantaloni .",1
3909,Apprezzo la birra più del Chianti .,1
3363,"Non ama la paura , preferisce la stupidità .",1
3937,Apprezzo gli sport più del rock .,1
2444,"Adoro il maiale , eccetto il bacon .",1
3298,"Non si fida delle dicerie , preferisce la vista .",1
4189,Amo le sciarpe più delle collane .,1
582,"Adoro le betulle , eccetto l' erba .",0
5251,"Amo gli aeroplani , eccetto gli enduro .",0
1531,"Amo le balene , un tipo interessante di coniglio .",0
4600,"Amo i sussidiari , eccetto la musica .",0
786,"Apprezzo le posate , eccetto i tavoli .",0
4041,Amo il maiale più del lardo .,0
5809,"Amo le camicie , eccetto gli orecchini .",0
961,"Amo i cani , un tipo interessante di passero .",0
1416,"Amo i western , un tipo interessante di film .",1
1021,"Amo le camicie , un tipo interessante di orecchino .",0
430,"Amo i bassotti , eccetto i cani .",0
4166,"Amo gli animali domestici , eccetto le meduse .",0
1312,"Apprezzo il jazz , eccetto il cibo .",0
879,"Amo i cani , un tipo interessante di criceto .",0
1234,"Apprezzo il rock , un tipo interessante di sport .",0
1294,"Apprezzo il jazz , eccetto la musica .",0
1412,"Amo i videogiochi , un tipo interessante di thriller .",0
885,"Amo i cani , un tipo interessante di coniglio .",0
4149,Amo i videogiochi più delle commedie .,1
1678,"Amo i dipinti , un tipo interessante di manuale .",0
845,"Apprezzo l' acqua , eccetto lo Chardonnay .",0
5199,"Amo gli enduro , eccetto le navi .",0
4209,Amo le sciarpe più degli anelli .,1
1552,"Si fida della vista , un tipo interessante di ricostruzione .",0
3685,Amo i vestiti più degli orecchini .,1
3058,"Non amo il pesce , preferisco il prosciutto cotto .",1
4199,Amo le sciarpe più degli orecchini .,1
4738,"Amo i bobtail , eccetto i conigli .",0
2796,"Non amo i vestiti , preferisco i gioielli .",1
1269,"Apprezzo la techno , un tipo interessante di gioco da tavolo .",0
1516,"Amo i cani , un tipo interessante di orso .",0
3770,Amo i cespugli più dei pini .,1
1481,"Amo le sciarpe , un tipo interessante di orecchino .",0
1341,"Adoro i broccoli , un tipo interessante di lardo .",0
2169,"Adoro il prosciutto cotto , eccetto il maiale .",0
4337,"Amo i criceti , eccetto le balene .",0
891,"Amo i bobtail , un tipo interessante di criceto .",0
2985,"Non amo lo Chardonnay , preferisco l' acqua .",1
3310,"Non si fida dei sensi , preferisce le congetture .",1
4164,"Amo i gatti , eccetto le meduse .",0
3815,"Amo i saggi , eccetto i western .",0
4520,"Si fida della vista , eccetto che delle congetture .",0
870,"Apprezzo la birra , eccetto il Primitivo .",0
4827,"Amo i cani , eccetto i gatti .",0
3202,"Non amo i braccialetti , preferisco i gioielli .",0
3628,Amo le Harley-Davidson più delle navi .,1
4519,"Si fida dei sensi , eccetto che delle ricostruzioni .",0
1466,"Amo le borsette , un tipo interessante di collana .",0
1291,"Apprezzo la musica , eccetto i gioielli .",0
1152,"Apprezzo i mobili , un tipo interessante di dipinto .",0
