id,sentence,labels
2995,"Je n' aime pas le Chianti , je préfère l' eau .",1
3097,"Je n' aime pas les lardons , je préfère les pommes .",1
4053,"J' aime les écharpes , sauf les boucles d' oreille .",0
3367,"Il n' aime pas la peur , il préfère les calculs .",1
3179,"Je n' aime pas les essais , je préfère les comédies .",1
814,"J' apprécie les lits , sauf les meubles .",0
3527,"J' adore les huîtres , sauf la dinde .",0
3263,"Je n' aime pas les chiens , je préfère les animaux de compagnie .",0
4152,"J' aime les ours , sauf les chats .",0
2172,"J' adore le jambon , sauf le brocoli .",0
4600,"J' aime les manuels scolaires , sauf la musique .",0
4317,"J' aime les ours , sauf les hamsters .",0
2954,"Je n' aime pas les armoires , je préfère le parquet .",1
3091,"Je n' aime pas les lardons , je préfère le poisson .",1
3741,"J' aime les thrillers , sauf les manuels scolaires .",0
1026,"J' aime les pantalons , un type intéressant de vêtements .",1
1267,"J' apprécie la techno , un type intéressant de musique .",1
791,"J' aime les oiseaux , sauf les perrouquets .",1
1571,"Il fait confiance à son sens du toucher , un type intéressant de son sens .",1
3623,J' aime les hamsters plus que les moineaux .,1
2747,"Je n' aime pas les motos , je préfère les Harley-Davidson .",0
1631,"Je peux comprendre la logique , un type intéressant de tristesse .",0
1586,"Il fait confiance aux reconstructions , un type intéressant de son sens du goût .",0
1078,"J' adore les bouleaux , un type intéressant d' arbuste .",0
4115,J' aime les films plus que les thrillers .,0
3081,"Je n' aime pas le bacon , je préfère le poisson .",1
142,"J' aime les chausettes , sauf les bijoux .",0
3109,"Je n' aime pas le saumon , je préfère la dinde .",1
4264,J' aime les hamsters plus que les méduses .,1
1496,"J' aime les bagues , un type intéressant de chaussure .",0
1194,"J' apprécie le vin , un type intéressant de coca cola .",0
3055,"Je n' aime pas les bijoux , je préfère le blues .",1
4961,"J' aime les vélos , sauf les Harley-Davidson .",0
952,"J' aime les moineaux , un type intéressant de chat .",0
5391,"J' aime les Kawasakis , sauf les avions .",0
1209,"J' apprécie l' eau , un type intéressant de Chardonnay .",0
3394,"Je n' aime pas les manuels scolaires , je préfère le cinéma .",1
3959,J' apprécie les bijoux plus que le jazz .,1
3898,"J' aime les comédies , sauf les films .",0
3616,J' aime les merles plus que les chiens .,1
3652,J' aime les enduros plus que les navaires .,1
3413,"Je n' aime pas les romans , je préfère la musique .",1
1076,"J' adore les bouleaux , un type intéressant de buisson .",0
3267,"Je n' aime pas les chiens , je préfère les méduses .",1
824,"J' apprécie le Merlot , sauf le coca cola .",0
3650,J' aime les Suzukis plus que les avions .,1
2859,"Je n' aime pas la pelouse , je préfère les sapins .",1
4620,"J' aime le cinéma , sauf les essais .",0
4634,"J' aime les peintures , sauf les romans .",0
3371,"Il n' aime pas l' amour , il préfère les émotions .",0
2795,"Je n' aime pas les bijoux , je préfère les chemises .",1
1168,"J' apprécie les tables , un type intéressant de parquet .",0
817,"J' apprécie les peintures , sauf les lits .",0
3997,"J' aime les bijoux , sauf les colliers .",1
2696,"Je n' aime pas les hamsters , je préfère les beagles .",1
4379,J' aime les livres plus que les manuels scolaires .,0
4642,"J' aime les dessins animés , sauf les manuels .",0
1362,"J' apprécie la techno , sauf la musique .",0
1443,"J' apprécie la musique , sauf le blues .",1
1574,"Il fait confiance aux rapports , un type intéressant de son sens du toucher .",0
2723,"Je n' aime pas les chiens , je préfère les canards .",1
1086,"J' adore les sapins , un type intéressant de buisson .",0
1328,"J' adore le bacon , un type intéressant de brocoli .",0
1317,"J' adore le prosciutto , un type intéressant de brocoli .",0
2957,"Je n' aime pas les couverts , je préfère les lits .",1
4354,Je peux comprendre la peur plus que les calculs .,1
5251,"J' aime les avions , sauf les enduros .",0
4331,Je peux comprendre la sagesse plus que la joie .,1
3905,"J' aime les films , sauf les comédies .",1
3375,"Il n' aime pas l' amour , il préfère la logique .",1
2700,"Je n' aime pas les lapins , je préfère les beagles .",1
2728,"Je n' aime pas les merles , je préfère les hamsters .",1
3721,J' aime les chênes plus que les animaux .,1
3725,J' aime les buissons plus que les chênes .,1
910,"J' aime les chiens , un type intéressant de beagle .",0
1585,"Il fait confiance à son sens du goût , un type intéressant de reconstruction .",0
1083,"J' adore les arbres , un type intéressant de sapin .",0
1335,"J' apprécie les bijoux , sauf le jazz .",0
1259,"J' apprécie les aliments , un type intéressant de jazz .",0
1044,"J' aime les boucles d' oreille , un type intéressant de chausette .",0
3906,J' apprécie le Chianti plus que la sprite .,1
3694,J' aime les pantalons plus que les boucles d' oreille .,1
1497,"J' aime les chaussures , un type intéressant de bague .",0
996,"J' aime les trains , un type intéressant d' enduro .",0
2991,"Je n' aime pas le Chianti , je préfère le coca cola .",1
2874,"Je n' aime pas les pins , je préfère les buissons .",1
3960,J' apprécie la techno plus que les sports .,1
934,"J' aime les oiseaux , un type intéressant de canard .",0
3834,J' apprécie les meubles plus que le papier peint .,1
3836,J' apprécie le parquet plus que les chaises .,1
3710,J' aime les jupes plus que les bijoux .,1
3647,J' aime les vélos plus que les Suzukis .,1
3144,"Je n' aime pas le boeuf , je préfère le caviar .",1
4086,J' aime les huîtres plus que le veau .,1
3265,"Je n' aime pas les chiens , je préfère les ours .",1
484,"J' adore les animaux , sauf les chênes .",0
2691,"Je n' aime pas les beagles , je préfère les chats .",1
2998,"Je n' aime pas la sprite , je préfère le Chianti .",1
2932,"Je n' aime pas les meubles , je préfère le papier peint .",1
1570,"Il fait confiance aux rumeurs , un type intéressant de son sens du toucher .",0
2199,"J' adore le jambon , sauf les pommes .",0
1070,"J' adore les bouleaux , un type intéressant de pelouse .",0
2717,"Je n' aime pas les oiseaux , je préfère les canards .",0
1195,"J' apprécie le Merlot , un type intéressant de l' eau .",0
2948,"Je n' aime pas les armoires , je préfère les meubles .",0
895,"J' aime les bobtails , un type intéressant de lapin .",0
2222,"J' adore le jambon , sauf les carottes .",0
3007,"Je n' aime pas le Cabernet Sauvignon , je préfère la sprite .",1
3174,"Je n' aime pas les jeux de société , je préfère les westerns .",1
1581,"Il fait confiance à son sens du goût , un type intéressant de son sens .",1
1376,"J' adore les huîtres , un type intéressant de poulet .",0
968,"J' aime les motos , un type intéressant de Harley-Davidson .",0
4056,"J' aime les boucles d' oreille , sauf les chaussures .",0
3992,"J' aime les chaussures , sauf les bracelets .",0
3894,J' apprécie le Chardonnay plus que la bière .,1
857,"J' apprécie le Chianti , sauf la sprite .",0
3258,"Je n' aime pas les chats , je préfère les baleines .",1
5152,"J' aime les Suzukis , sauf les avions .",0
3822,"J' aime les westerns , sauf les manuels scolaires .",0
1004,"J' aime les vélos , un type intéressant de Kawasaki .",0
3670,J' aime les Kawasakis plus que les avions .,1
4938,"J' aime les Harley-Davidson , sauf les motos .",0
3611,J' aime les oiseaux plus que les merles .,0
4612,"J' aime les peintures , sauf les manuels scolaires .",0
2699,"Je n' aime pas les beagles , je préfère les lapins .",1
1389,"J' adore le caviar , un type intéressant de produits de la mer .",1
1010,"J' aime les chemises , un type intéressant d' animal de compagnie .",0
1510,"J' aime les baleines , un type intéressant de chat .",0
3428,"Je n' aime pas le cinéma , je préfère les manuels .",1
1088,"J' adore les sapins , un type intéressant d' arbuste .",0
4063,J' aime le saumon plus que le veau .,1
3170,"Je n' aime pas les westerns , je préfère les manuels scolaires .",1
1093,"J' adore les arbres , un type intéressant de pin .",0
3669,J' aime les trains plus que les Kawasakis .,1
1578,"Il fait confiance aux suppositions , un type intéressant de son sens du toucher .",0
1242,"J' apprécie le rock , un type intéressant d' aliments .",0
2865,"Je n' aime pas les buissons , je préfère les sapins .",1
5201,"J' aime les enduros , sauf les motos .",0
3688,J' aime les pantalons plus que les vêtements .,0
3701,J' aime les bijoux plus que les chausettes .,1
2704,"Je n' aime pas les oiseaux , je préfère les perrouquets .",0
2988,"Je n' aime pas la sprite , je préfère le Chardonnay .",1
3659,J' aime les trains plus que les enduros .,1
4132,J' aime les westerns plus que les jeux de société .,1
3928,"J' aime les documentaires , sauf les films .",0
4130,J' aime les westerns plus que les manuels scolaires .,1
2989,"Je n' aime pas le Chardonnay , je préfère la bière .",1
1770,"J' aime les merles , sauf les chiens .",0
2727,"Je n' aime pas les oiseaux , je préfère les merles .",0
998,"J' aime les avions , un type intéressant d' enduro .",0
3541,J' aime les chiens plus que les chats .,1
1665,"J' aime les romans , un type intéressant de dessin animé .",0
4319,Il fait confiance aux rumeurs plus que à son sens du goût .,1
1163,"J' apprécie les meubles , un type intéressant de table .",0
3070,"Je n' aime pas le porc , je préfère les carottes .",1
3336,"Il ne fait pas confiance à ses sens , il préfère son sens du goût .",0
3972,J' apprécie les sports plus que le blues .,1
3035,"Je n' aime pas les bijoux , je préfère le jazz .",1
4066,J' aime le saumon plus que la dinde .,1
4328,"J' aime les hamsters , sauf les méduses .",0
861,"J' apprécie le Cabernet Sauvignon , sauf le coca cola .",0
1339,"J' adore le porc , un type intéressant de lardons .",0
1170,"J' apprécie les armoires , un type intéressant de couverts .",0
842,"J' apprécie le Chardonnay , sauf le vin .",0
1542,"J' aime les merles , sauf les chats .",0
955,"J' aime les oiseaux , un type intéressant de moineau .",0
2980,"Je n' aime pas le vin , je préfère la bière .",1
4304,"J' aime les hamsters , sauf les animaux de compagnie .",0
3762,"J' aime les jeux vidéo , sauf les thrillers .",0
1519,"J' aime les méduses , un type intéressant de chien .",0
4160,J' aime les documentaires plus que les jeux de société .,1
3051,"Je n' aime pas les jeux de société , je préfère le blues .",1
1512,"J' aime les chiens , un type intéressant de giraffe .",0
1329,"J' adore le brocoli , un type intéressant de bacon .",0
3829,J' apprécie les chaises plus que les peintures .,1
2841,"Je n' aime pas les arbres , je préfère les animaux .",1
1250,"J' apprécie le rock , sauf la musique .",0
1463,"J' aime les bijoux , un type intéressant de chaussure .",0
1383,"J' adore la dinde , un type intéressant de huîtres .",0
1231,"J' apprécie la sprite , un type intéressant de Cabernet Sauvignon .",0
1191,"J' apprécie le coca cola , un type intéressant de Merlot .",0
1678,"J' aime les peintures , un type intéressant de manuel .",0
3283,"Je n' aime pas les hamsters , je préfère les animaux de compagnie .",0
1325,"J' adore le poisson , un type intéressant de bacon .",0
1216,"J' apprécie le Chianti , un type intéressant de vin .",1
1671,"J' aime les manuels , un type intéressant de livre .",1
3726,J' aime les arbres plus que les buissons .,1
3691,J' aime les bijoux plus que les pantalons .,1
3264,"Je n' aime pas les animaux de compagnie , je préfère les chiens .",0
2753,"Je n' aime pas les trains , je préfère les Harley-Davidson .",1
1079,"J' adore les arbustes , un type intéressant de bouleau .",0
2773,"Je n' aime pas les vélos , je préfère les enduros .",1
4263,J' aime les ours plus que les hamsters .,1
1290,"J' apprécie les bijoux , sauf le rock .",0
4142,J' aime les films plus que les comédies .,0
1280,"J' apprécie la musique , un type intéressant de blues .",0
3756,J' aime les sapins plus que les buissons .,1
2705,"Je n' aime pas les oiseaux , je préfère les chats .",1
3715,J' aime les boucles d' oreille plus que les jupes .,1
3646,J' aime les Suzukis plus que les vélos .,1
1474,"J' aime les colliers , un type intéressant de chaussure .",0
3185,"Je n' aime pas les comédies , je préfère les jeux de société .",1
1648,"J' aime les essais , un type intéressant de musique .",0
4956,"J' aime les Harley-Davidson , sauf les vélos .",0
2972,"Je n' aime pas l' eau , je préfère le Merlot .",1
3879,J' apprécie le vin plus que l' eau .,1
3947,J' apprécie le rock plus que les bijoux .,1
3044,"Je n' aime pas la techno , je préfère les bijoux .",1
1352,"J' adore le veau , un type intéressant de saumon .",0
4610,"J' aime les livres , sauf les dessins animés .",0
3372,"Il n' aime pas les émotions , il préfère l' amour .",0
3078,"Je n' aime pas les pommes , je préfère le prosciutto .",1
3564,"J' adore le boeuf , sauf le caviar .",0
3419,"Je n' aime pas les romans , je préfère les dessins animés .",1
3212,"Je n' aime pas les bracelets , je préfère les chaussures .",1
4279,Il fait confiance aux rumeurs plus que à sa vision .,1
1441,"J' aime les documentaires , un type intéressant de manuel scolaire .",0
1284,"J' apprécie le blues , un type intéressant d' aliments .",0
3600,J' aime les canards plus que les oiseaux .,0
2782,"Je n' aime pas les Kawasakis , je préfère les vélos .",1
1386,"J' apprécie la techno , sauf les aliments .",0
1663,"J' aime les romans , un type intéressant de cinéma .",0
4637,"J' aime les manuels , sauf les livres .",0
4405,J' aime le cinéma plus que les romans .,1
3985,"J' aime les bracelets , sauf les écharpes .",0
3968,J' apprécie la techno plus que les bijoux .,1
2789,"Je n' aime pas les chemises , je préfère les animaux de compagnie .",1
3657,J' aime les vélos plus que les enduros .,1
4553,"Il fait confiance aux suppositions , sauf son sens du goût .",0
5361,"J' aime les navaires , sauf les Kawasakis .",0
3405,"Je n' aime pas les essais , je préfère les livres .",0
4359,Je peux comprendre les émotions plus que l' amour .,0
3297,"Il ne fait pas confiance à sa vision , il préfère les rumeurs .",1
1192,"J' apprécie le Merlot , un type intéressant de vin .",1
3231,"Je n' aime pas les écharpes , je préfère les boucles d' oreille .",1
1445,"J' aime les jeux de société , un type intéressant de documentaire .",0
4144,J' aime les manuels scolaires plus que les comédies .,1
917,"J' aime les chats , sauf les canards .",0
2837,"Je n' aime pas les arbres , je préfère les chênes .",0
4316,"J' aime les hamsters , sauf les ours .",0
2760,"Je n' aime pas les Suzukis , je préfère les motos .",0
3164,"Je n' aime pas les jeux vidéo , je préfère les thrillers .",1
3909,J' apprécie la bière plus que le Chianti .,1
3827,J' apprécie les meubles plus que les chaises .,0
3321,"J' adore les crabes , sauf la dinde .",0
4525,"Il fait confiance aux rumeurs , sauf son odorat .",0
3684,J' aime les boucles d' oreille plus que les chemises .,1
3890,J' apprécie le Chardonnay plus que l' eau .,1
3374,"Il n' aime pas la stupidité , il préfère l' amour .",1
4242,J' aime les baleines plus que les chiens .,1
2930,"Je n' aime pas les chaises , je préfère le papier peint .",1
3130,"Je n' aime pas le veau , je préfère les huîtres .",1
2318,"J' adore le brocoli , sauf le prosciutto .",0
1444,"J' aime les documentaires , un type intéressant de jeu de société .",0
4417,J' aime les dessins animés plus que les manuels .,1
4277,"J' aime les baleines , sauf les lapins .",0
2677,"Je n' aime pas les bobtails , je préfère les perrouquets .",1
3360,"Il n' aime pas la sagesse , il préfère la peur .",1
1094,"J' adore les pins , un type intéressant d' animal .",0
3019,"Je n' aime pas la musique , je préfère les jeux de société .",1
3104,"Je n' aime pas les produits de la mer , je préfère le saumon .",0
3904,J' apprécie l' eau plus que le Chianti .,1
871,"J' aime les huskies , sauf les chats .",0
4025,J' aime les pommes plus que le prosciutto .,1
3662,J' aime les Kawasakis plus que les navaires .,1
3226,"Je n' aime pas les boucles d' oreille , je préfère les sacs à main .",1
1417,"J' aime les films , un type intéressant de western .",0
2781,"Je n' aime pas les motos , je préfère les Kawasakis .",0
2748,"Je n' aime pas les motos , je préfère les navaires .",1
2877,"Je n' aime pas les arbustes , je préfère les pins .",1
958,"J' aime les moineaux , un type intéressant de cochon .",0
3549,J' aime les lapins plus que les huskies .,1
4641,"J' aime les manuels , sauf les dessins animés .",0
1425,"J' aime les essais , un type intéressant de comédie .",0
1321,"J' adore les pommes , un type intéressant de prosciutto .",0
3931,"J' aime les manuels scolaires , sauf les documentaires .",0
2818,"Je n' aime pas les chausettes , je préfère les bijoux .",1
2829,"Je n' aime pas les bijoux , je préfère les jupes .",1
4250,J' aime les ours plus que les lapins .,1
4074,J' aime les crabes plus que les produits de la mer .,0
4222,J' aime les chats plus que les méduses .,1
2707,"Je n' aime pas les hamsters , je préfère les perrouquets .",1
4590,"Je peux comprendre la tristesse , sauf la sagesse .",0
948,"J' aime les merles , un type intéressant de cochon .",0
790,"J' apprécie les peintures , sauf les tables .",0
4119,J' aime les films plus que les manuels scolaires .,1
999,"J' aime les Kawasakis , un type intéressant de navaire .",0
1652,"J' aime les essais , un type intéressant de cinéma .",0
1069,"J' adore les arbres , un type intéressant d' arbuste .",0
2767,"Je n' aime pas les avions , je préfère les Suzukis .",1
1493,"J' aime les écharpes , un type intéressant de bague .",0
2659,"Je n' aime pas les huskies , je préfère les chiens .",0
1595,"Je peux comprendre la stupidité , un type intéressant de joie .",0
4571,"Je peux comprendre la peur , sauf les émotions .",0
3304,"Il ne fait pas confiance à ses sens , il préfère les rapports .",1
1059,"J' adore les arbres , un type intéressant de chênes .",0
3332,"Il ne fait pas confiance aux suppositions , il préfère son sens du toucher .",1
1539,"J' aime les méduses , un type intéressant de hamster .",0
3266,"Je n' aime pas les ours , je préfère les chiens .",1
3588,J' aime les oiseaux plus que les perrouquets .,0
2788,"J' aime les moineaux , sauf les cochons .",0
2922,"Je n' aime pas les chaises , je préfère les couverts .",1
1074,"J' adore les bouleaux , un type intéressant d' animal .",0
4107,"J' aime les écharpes , sauf les bagues .",0
4106,"J' aime les bagues , sauf les écharpes .",0
1172,"J' apprécie les armoires , un type intéressant de meubles .",1
4167,J' aime les bracelets plus que les sacs à main .,1
4508,"J' aime les huskies , sauf les chiens .",0
3561,J' aime les bobtails plus que les lapins .,1
472,"J' adore les arbres , sauf la pelouse .",0
1465,"J' aime les colliers , un type intéressant de sac à main .",0
4365,Je peux comprendre les calculs plus que l' amour .,1
3984,"J' aime les bijoux , sauf les sacs à main .",0
4554,"J' aime les chats , sauf les bobtails .",0
4071,J' aime les produits de la mer plus que le boeuf .,1
1470,"J' aime les écharpes , un type intéressant de collier .",0
4145,"J' aime les animaux de compagnie , sauf les chats .",1
2840,"Je n' aime pas les animaux , je préfère les chênes .",1
3224,"Je n' aime pas les colliers , je préfère les chaussures .",1
3036,"Je n' aime pas la techno , je préfère les sports .",1
4193,J' aime les chaussures plus que les colliers .,1
3980,J' apprécie le blues plus que les bijoux .,1
3346,"Il n' aime pas les émotions , il préfère la joie .",0
1573,"Il fait confiance à son sens du toucher , un type intéressant de rapport .",0
4581,"Je peux comprendre la sagesse , sauf l' amour .",0
1283,"J' apprécie les aliments , sauf le rock .",0
4577,"Je peux comprendre la peur , sauf les calculs .",0
3000,"Je n' aime pas la bière , je préfère le Chianti .",1
5101,"J' aime les Suzukis , sauf les navaires .",0
1598,"Je peux comprendre la logique , un type intéressant de joie .",0
4511,"Il fait confiance à sa vision , sauf ses sens .",0
4085,J' aime les produits de la mer plus que les huîtres .,0
961,"J' aime les chiens , un type intéressant de moineau .",0
886,"J' aime les canards , sauf les chats .",0
1239,"J' apprécie le rock , un type intéressant de jeu de société .",0
4412,J' aime les manuels plus que les livres .,0
2856,"Je n' aime pas les bouleaux , je préfère les arbustes .",1
2984,"Je n' aime pas le vin , je préfère le Chardonnay .",0
3731,"J' aime les essais , sauf les thrillers .",0
3840,J' apprécie les tables plus que les couverts .,1
4555,"Je peux comprendre la joie , sauf la sagesse .",0
3665,J' aime les motos plus que les Kawasakis .,0
3615,J' aime les cochons plus que les merles .,1
947,"J' aime les hamsters , un type intéressant de merle .",0
3964,J' apprécie la techno plus que les jeux de société .,1
2742,"Je n' aime pas les moineaux , je préfère les chiens .",1
2682,"Je n' aime pas les chats , je préfère les bouledogues .",1
4516,"Il fait confiance à ses sens , sauf les rapports .",0
3176,"Je n' aime pas les jeux vidéo , je préfère les westerns .",1
3010,"Je n' aime pas la bière , je préfère le Cabernet Sauvignon .",1
2825,"Je n' aime pas les animaux de compagnie , je préfère les jupes .",1
3748,"J' aime les thrillers , sauf les jeux de société .",0
4038,J' aime les lardons plus que le poisson .,1
1204,"J' apprécie le Chardonnay , un type intéressant de coca cola .",0
3922,"J' aime les comédies , sauf les jeux de société .",0
1322,"J' adore le prosciutto , un type intéressant de carottes .",0
3008,"Je n' aime pas la sprite , je préfère le Cabernet Sauvignon .",1
1448,"J' apprécie le blues , sauf les jeux de société .",0
2665,"Je n' aime pas les huskies , je préfère les perrouquets .",1
854,"J' apprécie le vin , sauf le Chianti .",1
4021,J' aime le porc plus que le prosciutto .,0
4621,"J' aime les essais , sauf les dessins animés .",0
25,"J' aime les bijoux , sauf les pantalons .",0
3350,"J' adore les crabes , sauf le boeuf .",0
4254,J' aime les lapins plus que les baleines .,1
3765,J' aime les pins plus que les arbres .,0
3423,"Je n' aime pas les manuels , je préfère la musique .",1
3929,"J' aime les films , sauf les documentaires .",1
2832,"Je n' aime pas les jupes , je préfère les boucles d' oreille .",1
3288,"Je n' aime pas les méduses , je préfère les hamsters .",1
836,"J' apprécie le Merlot , sauf la bière .",0
133,"J' aime les chausettes , sauf les vêtements .",0
3940,J' apprécie la musique plus que les sports .,1
3918,J' apprécie le Cabernet Sauvignon plus que la sprite .,1
3271,"Je n' aime pas les lapins , je préfère les giraffes .",1
1299,"J' adore le poisson , un type intéressant de jambon .",0
3238,"Je n' aime pas les sacs à main , je préfère les bagues .",1
1219,"J' apprécie l' eau , un type intéressant de Chianti .",0
1292,"J' apprécie le jazz , sauf les sports .",0
1355,"J' adore la dinde , un type intéressant de saumon .",0
3117,"Je n' aime pas les crabes , je préfère les produits de la mer .",0
2958,"Je n' aime pas les lits , je préfère les meubles .",0
819,"J' apprécie les lits , sauf le papier peint .",0
4377,J' aime la musique plus que les manuels scolaires .,1
1627,"Je peux comprendre les émotions , un type intéressant de tristesse .",0
2755,"Je n' aime pas les Harley-Davidson , je préfère les avions .",1
1375,"J' apprécie les jeux de société , sauf la techno .",0
3098,"Je n' aime pas les pommes , je préfère les lardons .",1
3153,"Je n' aime pas les essais , je préfère les thrillers .",1
2945,"Je n' aime pas le parquet , je préfère les tables .",1
3333,"Il ne fait pas confiance à son sens du goût , il préfère les rumeurs .",1
1422,"J' aime les westerns , un type intéressant de jeux vidéo .",0
4265,J' aime les méduses plus que les hamsters .,1
4332,Je peux comprendre la joie plus que les émotions .,0
4362,Je peux comprendre l' amour plus que la logique .,1
2765,"Je n' aime pas les trains , je préfère les Suzukis .",1
3047,"Je n' aime pas les sports , je préfère le blues .",1
1345,"J' adore les carottes , un type intéressant de lardons .",0
3125,"Je n' aime pas les huîtres , je préfère le poulet .",1
315,"J' aime les huskies , sauf les perrouquets .",0
4333,Je peux comprendre les émotions plus que la joie .,0
4363,Je peux comprendre la logique plus que l' amour .,1
1246,"J' apprécie les bijoux , un type intéressant de rock .",0
931,"J' aime les canards , un type intéressant de chat .",0
1166,"J' apprécie les tables , un type intéressant de papier peint .",0
3410,"Je n' aime pas les dessins animés , je préfère les essais .",1
1288,"J' apprécie la musique , sauf les aliments .",0
1014,"J' aime les vêtements , un type intéressant d' animal de compagnie .",0
1253,"J' apprécie le jazz , un type intéressant de musique .",1
2680,"Je n' aime pas les lapins , je préfère les bobtails .",1
5708,"J' aime les perrouquets , sauf les bouledogues .",0
878,"J' aime les hamsters , un type intéressant de husky .",0
4597,"Je peux comprendre la logique , sauf la tristesse .",0
4151,"J' aime les chats , sauf les ours .",0
1353,"J' adore les produits de la mer , un type intéressant de veau .",0
3013,"Je n' aime pas les sports , je préfère le rock .",1
4367,Je peux comprendre la sagesse plus que la tristesse .,1
3942,J' apprécie les jeux de société plus que le rock .,1
2702,"Je n' aime pas les chats , je préfère les perrouquets .",1
4595,"Je peux comprendre la stupidité , sauf la tristesse .",0
1395,"J' adore la dinde , un type intéressant de caviar .",0
768,"J' apprécie les chaises , sauf les couverts .",0
3735,J' aime les bouleaux plus que la pelouse .,1
881,"J' aime les perrouquets , un type intéressant de husky .",0
3143,"Je n' aime pas le caviar , je préfère le boeuf .",1
1099,"J' adore les arbustes , un type intéressant de pin .",0
809,"J' aime les huskies , sauf les lapins .",0
3432,"Je n' aime pas les peintures , je préfère les manuels .",1
3619,J' aime les chats plus que les moineaux .,1
1478,"J' aime les boucles d' oreille , un type intéressant de bijoux .",1
4088,J' aime les huîtres plus que la dinde .,1
2871,"Je n' aime pas les arbres , je préfère les pins .",0
2282,"J' adore le prosciutto , sauf le poisson .",0
5812,"J' aime les vêtements , sauf les boucles d' oreille .",0
2694,"Je n' aime pas les chiens , je préfère les beagles .",0
3627,J' aime les chiens plus que les moineaux .,1
3962,J' apprécie la techno plus que la musique .,0
852,"J' apprécie le coca cola , sauf le Chianti .",0
880,"J' aime les huskies , un type intéressant de perrouquet .",0
3076,"Je n' aime pas le brocoli , je préfère le prosciutto .",1
3719,J' aime les arbres plus que les chênes .,0
1592,"Je peux comprendre les émotions , un type intéressant de joie .",0
1336,"J' adore les lardons , un type intéressant de poisson .",0
2926,"Je n' aime pas les meubles , je préfère les couverts .",1
3303,"Il ne fait pas confiance aux rapports , il préfère sa vision .",1
716,"J' adore les arbres , sauf les pins .",1
3679,J' aime les vêtements plus que les bijoux .,1
3384,"Il n' aime pas la stupidité , il préfère la tristesse .",1
1327,"J' adore le porc , un type intéressant de bacon .",0
2759,"Je n' aime pas les navaires , je préfère les Suzukis .",1
4690,"J' aime les hamsters , sauf les bobtails .",0
2946,"Je n' aime pas les armoires , je préfère les couverts .",1
892,"J' aime les hamsters , un type intéressant de bobtail .",0
1013,"J' aime les vêtements , un type intéressant de chemise .",0
3161,"Je n' aime pas les jeux de société , je préfère les thrillers .",1
3536,"J' adore le veau , sauf le caviar .",0
3012,"Je n' aime pas le rock , je préfère les sports .",1
1183,"J' apprécie les meubles , un type intéressant de lit .",0
4994,"J' aime les trains , sauf les Harley-Davidson .",0
4353,Je peux comprendre la logique plus que la peur .,1
4613,"J' aime les chiens , sauf les bobtails .",1
980,"J' aime les navaires , un type intéressant de Suzuki .",0
1189,"J' apprécie le parquet , un type intéressant de lit .",0
2872,"Je n' aime pas les pins , je préfère les animaux .",1
3377,"Il n' aime pas l' amour , il préfère les calculs .",1
1509,"J' aime les chats , un type intéressant de baleine .",0
3354,"Il n' aime pas les émotions , il préfère la logique .",1
3198,"Je n' aime pas les jeux vidéo , je préfère les documentaires .",1
4593,"Je peux comprendre les émotions , sauf la tristesse .",1
3534,"J' adore les produits de la mer , sauf le caviar .",1
1506,"J' aime les chats , un type intéressant de méduses .",0
5353,"J' aime les Kawasakis , sauf les navaires .",0
2372,"J' adore le prosciutto , sauf les carottes .",0
1522,"J' aime les lapins , un type intéressant de giraffe .",0
4336,Je peux comprendre la stupidité plus que la joie .,1
175,"J' aime les vêtements , sauf les jupes .",1
2720,"Je n' aime pas les canards , je préfère les cochons .",1
4148,J' aime les comédies plus que les jeux vidéo .,1
2206,"J' adore les pommes , sauf le jambon .",0
2801,"Je n' aime pas les boucles d' oreille , je préfère les chemises .",1
783,"J' aime les chats , sauf les perrouquets .",0
3729,"J' aime les thrillers , sauf les essais .",0
3148,"J' adore les produits de la mer , sauf le saumon .",1
3016,"Je n' aime pas la musique , je préfère les sports .",1
4522,"Il fait confiance à ses sens , sauf les suppositions .",0
4588,"Je peux comprendre l' amour , sauf les calculs .",0
3031,"Je n' aime pas les jeux de société , je préfère le jazz .",1
3828,J' apprécie les meubles plus que les couverts .,1
1147,"J' apprécie les chaises , un type intéressant de meubles .",1
3400,"Je n' aime pas les manuels scolaires , je préfère les peintures .",1
3878,J' apprécie l' eau plus que le Merlot .,1
4094,J' aime le poulet plus que le caviar .,1
4010,J' aime le porc plus que le brocoli .,1
3349,"Il n' aime pas la stupidité , il préfère la joie .",1
4149,J' aime les jeux vidéo plus que les comédies .,1
2698,"Je n' aime pas les perrouquets , je préfère les beagles .",1
3620,J' aime les moineaux plus que les oiseaux .,0
4267,J' aime les baleines plus que les hamsters .,1
1560,"Il fait confiance à son odorat , un type intéressant de son sens .",1
1193,"J' apprécie le vin , un type intéressant de Merlot .",0
711,"J' adore les arbustes , sauf les sapins .",0
943,"J' aime les chats , un type intéressant de merle .",0
4251,"J' aime les méduses , sauf les chiens .",0
3598,J' aime les canards plus que les chats .,1
2940,"Je n' aime pas les tables , je préfère les peintures .",1
3009,"Je n' aime pas le Cabernet Sauvignon , je préfère la bière .",1
1203,"J' apprécie le vin , un type intéressant de bière .",0
3595,J' aime les oiseaux plus que les cochons .,1
1049,"J' aime les jupes , un type intéressant de bijoux .",0
3761,"J' aime les thrillers , sauf les jeux vidéo .",0
